text,sentiment
Según yo sólo vería los capítulos que me hacían falta y ya vi la mitad de la serie hahaha,NONE
"Ya me cayó mal estar de vacaciones porqué me duermo muy tarde, cuando mi hora para dormir es a las 9 o 10",N
#este2017 la historia tiene que cambiar prometo hacer lo posible por tener novia este año,NEU
Empece el año con una gripe bien perra y atascada estoy muriendo gggg 🤧🤧🤧🤧,N
"@Arissima yyyy gracias, te vamos regalar una playera",P
Ya estuve sola antes y sé que todo estará bien.,P
Primera vez en 5 años que no te doy mis mejores Deseos,N
@mariobautista_ Daría todo por un disco tuyo autografiado,P
Neta que mi novio se fue al santo a esta hora? Pa' esos novios mejor ando conmigo misma ya que soy bien antrera,N
Y se acabó diciembre mi mes favorito,P
"@HazzaLovesMe69 Que raro, desde hace rato que tengo los DMs desbloqueados ¿Pasó algo?",NONE
Hoy todo el día estuve triste porque ya mero entro a la facu,N
"Como no va a ser esencial lo bonito de la vida, su bella amistad.",P
Como cuando sigo de vacaciones pero me tengo que desvelar por reportes de servicio social.,N
le mande un mensaje a mi ibf por año nuevo y aun no me contesta jajaj,NEU
@DignaRabieta ustedes venían enfiestados uno ya tenía vv más de cinco horas pues qué pues,P
"@pwoblematique la edad jajaja ntc, pues no sé, supongo es normal digamos q me pasó igual pero con los videojuegos encontré mi máximo",P
"puras fotos lutteo en mi tl, basta me hacen extrañarlos",N
Ya llegue a un punto de mi vida que mi enfermedad es más grande que mis ganas de beber! Perdón amigos les estoy fallando,N
Me da miedo venir a esta clase de lugares no vaya a ser que me tope a algún conocido,N
15 días sin uno de esos abrazos mágicos,N
"Hoy entre a sephora y los productos de benefit están bien caros, casi salgo llorando de ahí.",N
"Última clase de FMA del año Filipino Martial Arts @ Monterrey, Mexico",N
"—¿Y la novia mijo? —El concepto de pareja es arcaico y reduccionista, pienso que la mujer debe tener libertad para pod —Nadie te pela —No",N
@michicheel ay jajaja pero si estoy enamorada de apu,P
"@ItzeelF18 ¡Con mucho gusto! De entrada, por aquí los mejores deseos para el año que ya llega.",P
"@MarqoOrtiz Y ya que recomendaste Black Mirror, incluso la temp. 3 (tan criticada), la anoto entre los pendientes",P
Es lo unico que me se de la cancion jajajaja que oso,NEU
"O sea si, ya estoy mas cachetonq, pero hay fotos donde de plano me veo completamente con obesidad mórbida.",N
Soy mas complicado que una mujer jajajajaja,N
"@CFE_GolfoNte @Cicmty buenos días, seguimos sin servicio!",N
"Se viene la goleada, ya pitale árbitro... O quiten a Ochoa para que no se lo chinguen",N
"Que gane el Madrid, pero que mi Ochoa no salga tan mal parado",NEU
@minideeharry yo pensé que ya te habías olvidado de nuestra hermandad chingona lo que es tener vida social y olvidarse de uno,P
"@g_yubari y seguir el consejo del lobo de caperucita roja: oirte mejor, verte mejor y comerte mejor",P
Siempre soy la culpable de la mierda de todos ¿no?,N
Mi abuelo no sabía que tenía segundo nombre,N
"Maldito jet lag, acabo de despertar a las 2 am",N
"@intrascendente jajaja ya es parte de ti y está bonito y está bien, hombre",P
"@katikatkats no tengo fotos suyas, espero que sea real y que no exista solo en mi mente u.u",NEU
Sí sentí feo cuando ví que se iba a ir a vivir a CDMX,N
@Elenacastillo08 Yo tambien y me faltan 2 añales,NONE
Mas cuando no tienes a alguien que te de esas palabras de aliento que necesitas para sentirte mejor,N
"Odio que mi celular se ponga así Odio tuitear desde la compu, no puedo poner emojis.",N
Feeeliz dia a todas las enfermeras del mundo mundial son lo mejor que hay,P
@Cognified te juro que si tuviera Pc gamer o una decente jugaría también ahí,N
@MeDicenLoya neta no pensaste en mi? Cortalas,N
Estoy aburrida pero me invitan a lugares y me da flojera salir,N
Hoy fue ese detalle!!!! happy!!!!,P
Hola doc @AlbertoMunoz alguna recomendación para hospedarme en SFO o LA?? Si tiene un contacto mucho mejor gracias,NONE
@futaztecadep Saludos al profe David y al @martinolimx! Feliz 2017 Maestros de la narración.. Carajo!!!! diría el Dr. Garcia,P
Que suave que me contestaras más rápido,P
"Y si haz dormido con alguien más, SI HOY duermes con alguien porfa no la abraces y no le digas que la quieres",N
Lo bueno que ayer partí rosca con mis amigos porque hoy no partiremos con mi familia,NEU
@drlejtik @TauroAgencia @LaPlazaMexico jaja insisto se pondra buenisimo,P
¡QUE YA SEA 28! Ya quiero ver a @AdiosParismx me hace falta olvidarme de todo con buena música en vivo.,P
"La soberbia no es nada buena, no confíes en el ni en ella!",NEU
"@alexjuxx yo quiero un novio como tu una vez dijiste ""Que me procure"" Jajajajajajajaja, no, pero en serio si",P
Me salió el mono en la rosca... creo será la única sorpresa de mi año,N
@Fershymp es un lamentable reflejo de la realidad y el nivel de educación que impera en México,N
"@xxleonxx67 en fin da igual, al final ya están así los asalariados, y amigo, se escribe elotadoras",N
"@Fershymp es correcto, falta mucho para y por eso nunca estamos unidos como compatriotas",N
"Cuando la cago y mi no, novio esta enojado conmigo, se me hace un pinche nudo en la vagina",N
Lo malo de estar enferma es que la comida no me sabe a nada,N
"#convocatoriaunam alguien que sea tan amable de mandar el link para registrarse x favor, no lo encuentro",NONE
Hay una gran parten de odio en mi,N
"""@monssev12: We, yo solo quiero que alito y lapizito me quieran, ¿Es mucho pedir?"" X2 @lapizito123",P
@AlexiaPalacio me dan asco los higos o no sé qué y todo en general,N
Parti 3 roscas diferentes y en las 3 me salio el niño!! Algo estoy haciendo mal,N
"@Cbrrrx yo solo robo corazones, daysino, ni eso puedo robar",N
@soyrosalet @SwarmApp Linda noche Ross extraño escuchar tu voz saludos desde Playas de Rosarito Baja California,N
Y está vez estaban bonitos los que trajo la rosca #VideoMTV2016 Abraham Mateo,P
Cuando la tormenta eres tu mismo.,N
@PammGonzaleez no mames ahora quedaré como pendejo porque no pude ir de nuevo,N
Alguna serie buena? No? Ninguna?,NONE
Cancún quiero volver a ti te extraño,N
Necesito una nueva mejor amiga xq mi mejor amiga está muy ocupada para mi,N
"@Manuellflorod Bienvenida (triste) realidad, andamos en las mismas, pero no hay de otra",N
"Lo triste de las vacaciones, es cuando haces maletas para regresar a la rutina.",N
Ahora por floja me voy a dormir tarde,N
"@vidal_guitar eso es lo angustiante nada de información segura, muchas gracias por responder",NEU
@OlgaMatilde lo bueno que los años se están yendo muy rápido y pronto vendrá el siguiente invierno,P
@DonRul yo creo que esa es una mejor frase para una personalidad tan particular como la suya jejeje,P
Con este frio esta genial que pasen la pelicula del regalo prometido.. se siente como navidad pero sin tamales,P
Y aveces necesito alguien con quien platicar,N
@itsximenab ¡Ánimo! Que la vida valga la alegría y no la pena Dile a tu mamá que qué buena rosca hace,P
"Acabo de ver una película extrañamente buena! ""Un cadáver para sobrevivir"" véanla",P
Por que no maquillo padre como mis primas de USA y por que no tengo su maquillaje hahahaha,N
No hay nada más triste que tener ya +500 en el casino y quedar en ceros,N
Es neta lo de los tacos?,NONE
"@MaRkIyO1992 Ja ja che Menso, en vez de sí me escribas diario para saber mi vida",N
Me enoja que me den ganas de cagar cuando estoy bien cómodo acostado,N
En la clase de circo de hoy: cáigase de la pelota gigante y rómpase un diente,N
Ha eirado mi paquete sl200 chales hubiera aprovechado el mes gratis de la llamada que me pedía mis datos ayer tel 6141727708,N
@randeles Que buena foto! Felicidades,P
@AyD_ParaTi estoy registrado y no me llegan ni puedo pagar en linea ni nada dice que pagina en servicio,N
@pablogarabito tu muy bien ¡saludos! Q bonito mi nombre al aire @Planeta947 @alelaneta bonito día.,P
Buenos dias mundo twittero me duermo súper tarde y despierto súper temprano eso no es normal,N
"@ivonnemelgar tristemente cierto: Otra historia lamentable de política femenina fallida, muy buen articulo! Abrazo",N
@Los40ec Que excelente tema #RockABYE también me gustaría escuchar: We don't talk anymore solo la mejor música en #los40 @BriannaPinosM,P
El sueño mas hermoso que he tenido. #nomequeriadespertar,P
Muchas felicidades @humbertodiaz22 un abrazo con mis mejores deseos,P
Mientras luchamos por separado nos vencen juntos,N
Me gustabas para ver películas y series acostados pero preferías a tus amigos,N
Y el lo sabe por que se lo dije....y tambien tenia puesto una camisa manga larga gris,NONE
Jamás me toca monito en la rosca. Quisiera ser relevante,N
"Yo: estoy tan sola Alguien: hola Yo: fuchi, déjame en paz.",N
@Vilhum taken with my iPhone. Quiero una cámara profesional para ser más feliz jajajaja yo si le se a todos los botonsitossss,P
Lo unico que van a hacer es que me vuelva mamona con todos como antes,N
@CauteSol22 ánimo acá en México será bienvenido! Saludos de un hincha de #CruzAzul,P
"Te extraño como nunca, y no te tengo como siempre.",N
@Diegongo81 están organizando un torneo categoría infantil y libre con equipos de yucatan tabasco y campeche. Es este fin que viene,N
@DanielaGGtz Siempre te daré lo mejor de mi.,P
"@priincesapurple si por favor aún no he podido comprarlo, o mejor me das un abrazo y así eso también ayuda ️ je.",P
Como cuando tu mamá quiere que te hagas pruebas de embarazo jajaja no estoy embarazada solo malita,N
@PauCalz @KarzCavallari @johnny26cesc me dolió hasta la conciencia pero sin suda lo haría unas 10 veces más jajaja,P
@priincesapurple si ya había regresado pero me volví a dormir moría de sueño,N
"Tengo mi lado lindo y mi lado culero, pero bien culero.",N
"Mi celular sabe que soy mexicano, escribí white y me lo corrigió por ejote",NEU
Acabo de etiquetar a mi tía en una cosa. Soy más allá de mi propia tía. Soy la tía de las tías.,P
"Como cuando duermo de día y de noche ando bien pilas, esto es fantástico",N
"#quierounanovia no gracias, soy homosexual.",NEU
"Mi sueño no es tan imposible, tan solo es viajar a Canadá yo sé que puedo lograrlo",P
Quiero ser flaca y bonita,NONE
"@LuceroGama tu foto de perfil me trae recuerdos, extraño escucharte",N
"Esta vez que tengo todo para ir , no estoy tan segura jajaj",P
"@Fridaricky así como estas... Primero abajo, pero comiendo panochita suave, y luego atrás para dejarte la ir muy duro! Qué rico",P
"Mames, hoy si me dio frío",N
"@sapitomen de me ntojaban más unos de canasta. Jijiji háblame de tú, porfa",P
Ser feliz no significa que todo es perfecto. ... Buen día a todos!,P
Pues empecé mi día con el pie derecho... metido en un monte de tierra por las reparaciones de las calles,N
@RociYAxel Feliz cumpleaños que la pases súper bien,P
¡HAZ EN GRANDE TUS PROPÓSITOS PARA ESTE AÑO! LAR Inmobiliaria les desea un feliz año 2017 #LARinmobiliaria,P
"y así, con tu gran ocico cerrado es como te ves más o menos bonita",N
@RAMMS09 amigo como estas ? Buenos días perdón ayer me fui a dormir,NEU
"@David17519416 Pero no hicimos rolas por años, solo ligamos bandas y canciones en común Gracias por escuchar",P
"@bucio_lesly acabo de ver algo similar y te juro que sentí bien feo, ojalá nunca tenga que verme en la necesidad",N
En serio tengo muchas ganas de verte Te extraño demasiadoo..!,N
"@SoyTanNinaBien jaja, estás aburrida!? Mejor cuéntanos otro cuento",N
"@_alineepa exacto, no va a pasar!! Pero cada quien puede y debe hacer su parte",NEU
"@darkanhell son previsores, es por si algún día llega un auto por allá ok, no...",NONE
Estoy comenzando la última temporada de HIMYM,NONE
@szerenata toda la suerte del mundo en tu nuevo proyecto /espacio / hora . Te quiero mucho amiga mía . #mty #orgullo,P
"@bayou7478 estoy igual. Quiero un maratón en marzo/abril y otro en octubre/noviembre. Si te enteras de nos buenos, por favor avisa.",P
"@vcatita al contrario, me creo poco porque según mi ""couchhhhhh"" ya debo de hacer 6k",P
@Miamanta buenos días sam ya aquí estamos después de estar un poco enfermo pero ya vamos mejorando saludos y feliz año y bendiciones,P
Pinche equipo me ilusiona bien machín para este año @Cruz_Azul_FC,P
"@AlbertoMoolina sobres, yo llevo los juegos de azar. Tu completa lo demás",NONE
Y la segunda en brillas más es Venus,NONE
"@J_Pietra Me gustaria conoserte Y estar 1 dia contigo y con todo el plantel de chivas,me gustas como narra pero como nunca me aras caso",P
"#QueNoSePierdaLaCostumbre De Querernos, amarnos, respetarnos, cuidarnos y estar juntos toda la vida",N
@adriantr09 @ClubTiburones @PumasMX Ya rugiste León Ya estufas,NONE
"#EnEneroYo estaré más al pendiente de mi familia, mis fans y estaré al pendiente de sus mensajes pequeños amores",P
"Aparentemente superados los efectos de la venganza de Moctezuma, cogemos camino a Chiapas ... porque mucha historia nunca es suficiente",P
Tan sabroso que estaba durmiendo,N
@faustoponce @ivoox Ok. Gracias. Ten un buen día.,P
"Mi gata es tan desconciderada, pasa sus pequeños bigotes en mi cara para que despierte",N
@KoenmaJr20 probando nuevos Morning show! @ExaFM me aburre ya! Se ha vuelto demasiado tonto el programa! Extraño a @Cecidelacueva,N
Por lo regular lo primero que digo al despertarme es perdón me quede dormida o ya se me hizo tarde,N
Tal vez estoy pagando algún tipo de karma por no hacerle caso al carnicero de por mi trabajo… siempre me dice que me veo bonita,NEU
"@DhasiaWezka yo creo que seria muy bonito entrar a tu tw y ver ese ""Te sigue""",P
@libertadzavala ¡Gracias por las flores! Ha sido gracias al esfuerzo de un gran equipo @annabrays @bikennia @ClaraVadillo @YazAPie y más,P
Buen día. No funciona el semáforo de Avenida Cultura @HermosilloGob Saludos,N
Tengo un buen de ganas de ir al cine pero soy tan flojo,N
Nota mental: no le quieras ayudar a alguien que no confía en ti. -La primer enseñanza de este año-,N
Adiós a la nueva planta de #Ford en #México,N
"@Filibrown jajajajajaja. De todos esos nomás rebozos merco, jajaja. Mi troca es tailandesa no la han traído a silao uu",NONE
"@LilieMayen es en Marzo, ¿no? es que voy a ir con mi novia",N
@pabloalboran eyyy regresa yaa!!! Tu @FamAlboranMex te espera,N
@correosdemexico está atascado el palacio de los deseos @L_ArellanoN #Ayñ #NoVanALlegarLosReyes,N
"Ya hasta me duele la cabeza. Mañana/tarde pesada, pesadísima en la oficina.",N
@nilomandeDior Hoy estuve viendo muchas fotos dell Escuadrón. Lo extraño,N
@marianaequi ¡Vientos! Va sanando bien chido. ¡Cuídate mucho esa manita!,P
Fue MEJOR que algunas personas se fueran para conocer a otras,P
"@EddGZ Neel, eso no me gusta, mejor tú y el día que sea, por la tarde, y busco adaptarme",NEU
